('16:13:36', '16:14:01', 25.554927825927734)
('16:14:05', '16:14:05', 0.030766010284423828)
('16:14:05', '16:14:05', 0.015715837478637695)
('16:14:05', '16:14:06', 0.015423059463500977)
('16:14:06', '16:14:06', 0.01576995849609375)
('16:14:06', '16:14:06', 0.015342950820922852)
('16:14:06', '16:14:06', 0.015488147735595703)
('16:14:06', '16:14:06', 0.03129386901855469)
('16:14:06', '16:14:06', 0.015547037124633789)
('16:14:06', '16:14:06', 0.015977144241333008)
('16:14:06', '16:14:06', 0.015887975692749023)
('16:14:06', '16:14:06', 0.015932083129882812)
('16:14:06', '16:14:06', 0.015352964401245117)
('16:14:06', '16:14:06', 0.03125500679016113)
('16:14:06', '16:14:06', 0.0160980224609375)
('16:14:06', '16:14:06', 0.015391826629638672)
('16:14:06', '16:14:06', 0.03160595893859863)
('16:14:06', '16:14:06', 0.030836105346679688)
('16:14:06', '16:14:06', 0.0159759521484375)
('16:14:06', '16:14:06', 0.01594686508178711)
('16:14:06', '16:14:06', 0.015413045883178711)
('16:14:06', '16:14:06', 0.015931129455566406)
('16:14:06', '16:14:06', 0.015404939651489258)
('16:14:06', '16:14:06', 0.015455961227416992)
('16:14:06', '16:14:06', 0.01543116569519043)
('16:14:06', '16:14:06', 0.015478849411010742)
('16:14:06', '16:14:06', 0.015935182571411133)
('16:14:06', '16:14:06', 0.015385866165161133)
('16:14:06', '16:14:06', 0.030917882919311523)
('16:14:06', '16:14:06', 0.015440940856933594)
('16:14:06', '16:14:06', 0.015964984893798828)
('16:14:06', '16:14:06', 0.015429973602294922)
('16:14:06', '16:14:06', 0.015993118286132812)
('16:14:06', '16:14:06', 0.015421152114868164)
('16:14:06', '16:14:06', 0.015474081039428711)
('16:14:06', '16:14:06', 0.015910863876342773)
('16:14:06', '16:14:06', 0.015496015548706055)
('16:14:06', '16:14:06', 0.015343189239501953)
('16:14:06', '16:14:06', 0.015411138534545898)
('16:14:07', '16:14:07', 0.03145909309387207)
('16:14:07', '16:14:07', 0.01572704315185547)
('16:14:07', '16:14:07', 0.03137683868408203)
('16:14:07', '16:14:07', 0.015410900115966797)
('16:14:07', '16:14:07', 0.024621009826660156)
('16:14:07', '16:14:07', 0.018504858016967773)
('16:14:07', '16:14:07', 0.015437126159667969)
('16:14:07', '16:14:07', 0.034761905670166016)
('16:14:07', '16:14:07', 0.015393972396850586)
('16:14:07', '16:14:07', 0.015924930572509766)
('16:14:07', '16:14:07', 0.015339851379394531)
('16:14:07', '16:14:07', 0.015527963638305664)
('16:14:07', '16:14:07', 0.01593303680419922)
('16:14:07', '16:14:07', 0.015480995178222656)
('16:14:07', '16:14:07', 0.015928030014038086)
('16:14:07', '16:14:07', 0.01646900177001953)
('16:14:07', '16:14:07', 0.013914108276367188)
('16:14:07', '16:14:07', 0.016183137893676758)
('16:14:07', '16:14:07', 0.015420198440551758)
('16:14:07', '16:14:07', 0.01595902442932129)
('16:14:07', '16:14:07', 0.0159151554107666)
('16:14:07', '16:14:07', 0.015547990798950195)
('16:14:07', '16:14:07', 0.03136110305786133)
('16:14:07', '16:14:07', 0.01558995246887207)
('16:14:07', '16:14:07', 0.015719175338745117)
('16:14:07', '16:14:07', 0.03165912628173828)
('16:14:07', '16:14:07', 0.030869007110595703)
('16:14:07', '16:14:07', 0.031462907791137695)
('16:14:07', '16:14:07', 0.015466928482055664)
('16:14:07', '16:14:07', 0.014935970306396484)
('16:14:08', '16:14:08', 0.01615285873413086)
('16:14:08', '16:14:08', 0.015135049819946289)
('16:14:08', '16:14:08', 0.01539301872253418)
('16:14:08', '16:14:08', 0.01630401611328125)
('16:14:08', '16:14:08', 0.015474081039428711)
('16:14:08', '16:14:08', 0.014904975891113281)
('16:14:08', '16:14:08', 0.016134023666381836)
('16:14:08', '16:14:08', 0.015469074249267578)
('16:14:08', '16:14:08', 0.01594400405883789)
('16:14:08', '16:14:08', 0.015447854995727539)
('16:14:08', '16:14:08', 0.015491962432861328)
('16:14:08', '16:14:08', 0.03142285346984863)
('16:14:08', '16:14:08', 0.015316009521484375)
('16:14:08', '16:14:08', 0.015434980392456055)
('16:14:08', '16:14:08', 0.01595616340637207)
('16:14:08', '16:14:08', 0.015447139739990234)
('16:14:08', '16:14:08', 0.015444040298461914)
('16:14:08', '16:14:08', 0.015403985977172852)
('16:14:08', '16:14:08', 0.015254020690917969)
('16:14:08', '16:14:08', 0.03127694129943848)
('16:14:08', '16:14:08', 0.016047000885009766)
('16:14:08', '16:14:08', 0.015408992767333984)
('16:14:08', '16:14:08', 0.015449047088623047)
('16:14:08', '16:14:08', 0.03132891654968262)
('16:14:08', '16:14:08', 0.01543116569519043)
('16:14:08', '16:14:08', 0.015382051467895508)
('16:14:08', '16:14:08', 0.0160369873046875)
('16:14:08', '16:14:08', 0.015582084655761719)
('16:14:08', '16:14:08', 0.01532888412475586)
('16:14:08', '16:14:08', 0.03182101249694824)
('16:14:08', '16:14:08', 0.014852046966552734)
('16:14:08', '16:14:09', 0.015408039093017578)
('16:14:09', '16:14:09', 0.015977144241333008)
('16:14:09', '16:14:09', 0.03146481513977051)
('16:14:09', '16:14:09', 0.031126022338867188)
('16:14:09', '16:14:09', 0.030776023864746094)
('16:14:09', '16:14:09', 0.015948057174682617)
('16:14:09', '16:14:09', 0.014889001846313477)
('16:14:09', '16:14:09', 0.0159151554107666)
('16:14:09', '16:14:09', 0.01584601402282715)
('16:14:09', '16:14:09', 0.01543283462524414)
('16:14:09', '16:14:09', 0.015345096588134766)
('16:14:09', '16:14:09', 0.015314102172851562)
('16:14:09', '16:14:09', 0.01570916175842285)
('16:14:09', '16:14:09', 0.015432119369506836)
('16:14:09', '16:14:09', 0.031200885772705078)
('16:14:09', '16:14:09', 0.0159149169921875)
('16:14:09', '16:14:09', 0.015411138534545898)
('16:14:09', '16:14:09', 0.03142404556274414)
('16:14:09', '16:14:09', 0.031208038330078125)
('16:14:09', '16:14:09', 0.031418800354003906)
('16:14:09', '16:14:09', 0.015416145324707031)
('16:14:09', '16:14:09', 0.01538705825805664)
('16:14:09', '16:14:09', 0.01602315902709961)
('16:14:09', '16:14:09', 0.01538395881652832)
('16:14:09', '16:14:09', 0.030929088592529297)
('16:14:09', '16:14:09', 0.015928030014038086)
('16:14:09', '16:14:09', 0.014955997467041016)
('16:14:09', '16:14:09', 0.015707969665527344)
('16:14:09', '16:14:09', 0.01590704917907715)
('16:14:09', '16:14:09', 0.01592278480529785)
('16:14:09', '16:14:09', 0.015901803970336914)
('16:14:09', '16:14:09', 0.014847993850708008)
('16:14:09', '16:14:09', 0.03644299507141113)
('16:14:09', '16:14:09', 0.015922069549560547)
('16:14:09', '16:14:10', 0.015906095504760742)
('16:14:10', '16:14:10', 0.022789955139160156)
('16:14:10', '16:14:10', 0.014017105102539062)
('16:14:10', '16:14:10', 0.015353918075561523)
('16:14:10', '16:14:10', 0.03159499168395996)
('16:14:10', '16:14:10', 0.015458106994628906)
('16:14:10', '16:14:10', 0.015903949737548828)
('16:14:10', '16:14:10', 0.015691041946411133)
('16:14:10', '16:14:10', 0.03126788139343262)
('16:14:10', '16:14:10', 0.015381097793579102)
('16:14:10', '16:14:10', 0.015465021133422852)
('16:14:10', '16:14:10', 0.015876054763793945)
('16:14:10', '16:14:10', 0.015608072280883789)
('16:14:10', '16:14:10', 0.0337679386138916)
('16:14:10', '16:14:10', 0.01495504379272461)
('16:14:10', '16:14:10', 0.031217098236083984)
('16:14:10', '16:14:10', 0.01585698127746582)
('16:14:10', '16:14:10', 0.015474081039428711)
('16:14:10', '16:14:10', 0.015945911407470703)
('16:14:10', '16:14:10', 0.015417814254760742)
('16:14:10', '16:14:10', 0.03128504753112793)
('16:14:10', '16:14:10', 0.031681060791015625)
('16:14:10', '16:14:10', 0.015157938003540039)
('16:14:10', '16:14:10', 0.030843019485473633)
('16:14:10', '16:14:10', 0.03149890899658203)
('16:14:10', '16:14:10', 0.03182792663574219)
('16:14:10', '16:14:10', 0.0465550422668457)
('16:14:10', '16:14:10', 0.031103134155273438)
('16:14:10', '16:14:10', 0.03077983856201172)
('16:14:10', '16:14:10', 0.03186297416687012)
('16:14:10', '16:14:10', 0.015444040298461914)
('16:14:10', '16:14:10', 0.015403985977172852)
('16:14:10', '16:14:11', 0.015908002853393555)
('16:14:11', '16:14:11', 0.01571202278137207)
('16:14:11', '16:14:11', 0.015920162200927734)
('16:14:11', '16:14:11', 0.028610944747924805)
('16:14:11', '16:14:11', 0.015429019927978516)
('16:14:11', '16:14:11', 0.014868974685668945)
('16:14:11', '16:14:11', 0.015881061553955078)
('16:14:11', '16:14:11', 0.015435934066772461)
('16:14:11', '16:14:11', 0.015398979187011719)
('16:14:11', '16:14:11', 0.015873193740844727)
('16:14:11', '16:14:11', 0.015413999557495117)
('16:14:11', '16:14:11', 0.03150296211242676)
('16:14:11', '16:14:11', 0.03162717819213867)
('16:14:11', '16:14:11', 0.015402793884277344)
('16:14:11', '16:14:11', 0.01579904556274414)
('16:14:11', '16:14:11', 0.015434980392456055)
('16:14:11', '16:14:11', 0.01586294174194336)
('16:14:11', '16:14:11', 0.015426158905029297)
('16:14:11', '16:14:11', 0.01541590690612793)
('16:14:11', '16:14:11', 0.015909910202026367)
('16:14:11', '16:14:11', 0.015451192855834961)
('16:14:11', '16:14:11', 0.0)
('16:14:11', '16:14:11', 0.01597309112548828)
('16:14:11', '16:14:11', 0.009988069534301758)
('16:14:11', '16:14:11', 0.01590108871459961)
('16:14:11', '16:14:11', 0.015951156616210938)
('16:14:11', '16:14:11', 0.0)
('16:14:11', '16:14:11', 0.015872955322265625)
('16:14:11', '16:14:11', 0.0)
('16:14:11', '16:14:11', 0.015417098999023438)
('16:14:11', '16:14:11', 0.01543283462524414)
('16:14:11', '16:14:11', 0.015346050262451172)
('16:14:11', '16:14:11', 0.01591014862060547)
('16:14:11', '16:14:11', 0.015941858291625977)
('16:14:11', '16:14:11', 0.0)
('16:14:11', '16:14:11', 0.015424966812133789)
('16:14:11', '16:14:11', 0.015908002853393555)
('16:14:11', '16:14:11', 0.015427112579345703)
('16:14:11', '16:14:12', 0.015400886535644531)
('16:14:12', '16:14:12', 0.015909910202026367)
('16:14:12', '16:14:12', 0.015362024307250977)
('16:14:12', '16:14:12', 0.01542210578918457)
('16:14:12', '16:14:12', 0.03129696846008301)
('16:14:12', '16:14:12', 0.015952110290527344)
('16:14:12', '16:14:12', 0.015447854995727539)
('16:14:12', '16:14:12', 0.015459775924682617)
('16:14:12', '16:14:12', 0.015371084213256836)
('16:14:12', '16:14:12', 0.01537013053894043)
('16:14:12', '16:14:12', 0.015912771224975586)
('16:14:12', '16:14:12', 0.0158388614654541)
('16:14:12', '16:14:12', 0.015449047088623047)
('16:14:12', '16:14:12', 0.015516042709350586)
('16:14:12', '16:14:12', 0.015915870666503906)
('16:14:12', '16:14:12', 0.01545095443725586)
('16:14:12', '16:14:12', 0.015870094299316406)
('16:14:12', '16:14:12', 0.015420913696289062)
('16:14:12', '16:14:12', 0.015874147415161133)
('16:14:12', '16:14:12', 0.01547098159790039)
('16:14:12', '16:14:12', 0.015868186950683594)
('16:14:12', '16:14:12', 0.015995025634765625)
('16:14:12', '16:14:12', 0.015383005142211914)
('16:14:12', '16:14:12', 0.015944957733154297)
('16:14:12', '16:14:12', 0.015398025512695312)
('16:14:12', '16:14:12', 0.015316009521484375)
('16:14:12', '16:14:12', 0.015928030014038086)
('16:14:12', '16:14:12', 0.0)
('16:14:12', '16:14:12', 0.015517950057983398)
('16:14:12', '16:14:12', 0.015984058380126953)
('16:14:12', '16:14:12', 0.015353918075561523)
('16:14:12', '16:14:12', 0.01593494415283203)
('16:14:12', '16:14:12', 0.015985965728759766)
('16:14:12', '16:14:12', 0.015359878540039062)
('16:14:12', '16:14:12', 0.015464067459106445)
('16:14:12', '16:14:12', 0.015367984771728516)
('16:14:12', '16:14:12', 0.015399932861328125)
('16:14:12', '16:14:12', 0.015928030014038086)
('16:14:12', '16:14:12', 0.015362977981567383)
('16:14:12', '16:14:12', 0.03134894371032715)
('16:14:12', '16:14:12', 0.01598215103149414)
('16:14:12', '16:14:13', 0.015351057052612305)
('16:14:13', '16:14:13', 0.016004085540771484)
('16:14:13', '16:14:13', 0.01579904556274414)
('16:14:13', '16:14:13', 0.015449047088623047)
('16:14:13', '16:14:13', 0.015422821044921875)
('16:14:13', '16:14:13', 0.015362977981567383)
('16:14:13', '16:14:13', 0.015967130661010742)
('16:14:13', '16:14:13', 0.015279054641723633)
('16:14:13', '16:14:13', 0.015949010848999023)
('16:14:13', '16:14:13', 0.015636920928955078)
('16:14:13', '16:14:13', 0.015932083129882812)
('16:14:13', '16:14:13', 0.0)
('16:14:13', '16:14:13', 0.015371084213256836)
('16:14:13', '16:14:13', 0.015878915786743164)
('16:14:13', '16:14:13', 0.01599597930908203)
('16:14:13', '16:14:13', 0.015391111373901367)
('16:14:13', '16:14:13', 0.0)
('16:14:13', '16:14:13', 0.01534891128540039)
('16:14:13', '16:14:13', 0.015820026397705078)
('16:14:13', '16:14:13', 0.015455961227416992)
('16:14:13', '16:14:13', 0.015835046768188477)
('16:14:13', '16:14:13', 0.01593184471130371)
('16:14:13', '16:14:13', 0.015813112258911133)
('16:14:13', '16:14:13', 0.015362024307250977)
('16:14:13', '16:14:13', 0.015919923782348633)
('16:14:13', '16:14:13', 0.015403985977172852)
('16:14:13', '16:14:13', 0.015954017639160156)
('16:14:13', '16:14:13', 0.015371084213256836)
('16:14:13', '16:14:13', 0.015384912490844727)
('16:14:13', '16:14:13', 0.015969038009643555)
('16:14:13', '16:14:13', 0.015415191650390625)
('16:14:13', '16:14:13', 0.015926837921142578)
('16:14:13', '16:14:13', 0.01542806625366211)
('16:14:13', '16:14:13', 0.015930891036987305)
('16:14:13', '16:14:13', 0.015356063842773438)
('16:14:13', '16:14:13', 0.015486001968383789)
('16:14:13', '16:14:13', 0.015465021133422852)
('16:14:13', '16:14:13', 0.015475034713745117)
('16:14:13', '16:14:13', 0.015379905700683594)
('16:14:13', '16:14:13', 0.015465974807739258)
('16:14:13', '16:14:13', 0.01586604118347168)
('16:14:13', '16:14:13', 0.015391111373901367)
('16:14:13', '16:14:13', 0.01595306396484375)
('16:14:13', '16:14:13', 0.015534162521362305)
('16:14:13', '16:14:13', 0.015797853469848633)
('16:14:13', '16:14:14', 0.015452146530151367)
('16:14:14', '16:14:14', 0.015474081039428711)
('16:14:14', '16:14:14', 0.015412092208862305)
('16:14:14', '16:14:14', 0.015448808670043945)
('16:14:14', '16:14:14', 0.015842199325561523)
('16:14:14', '16:14:14', 0.015951156616210938)
('16:14:14', '16:14:14', 0.015434026718139648)
('16:14:14', '16:14:14', 0.015943050384521484)
('16:14:14', '16:14:14', 0.015398025512695312)
('16:14:14', '16:14:14', 0.015873193740844727)
('16:14:14', '16:14:14', 0.01589488983154297)
('16:14:14', '16:14:14', 0.015436172485351562)
('16:14:14', '16:14:14', 0.015365123748779297)
('16:14:14', '16:14:14', 0.015382766723632812)
('16:14:14', '16:14:14', 0.015474081039428711)
('16:14:14', '16:14:14', 0.015942096710205078)
('16:14:14', '16:14:14', 0.015437126159667969)
('16:14:14', '16:14:14', 0.03131103515625)
('16:14:14', '16:14:14', 0.015915870666503906)
('16:14:14', '16:14:14', 0.01592707633972168)
('16:14:14', '16:14:14', 0.015427112579345703)
('16:14:14', '16:14:14', 0.0159451961517334)
('16:14:14', '16:14:14', 0.01532888412475586)
('16:14:14', '16:14:14', 0.015352010726928711)
('16:14:14', '16:14:14', 0.01598215103149414)
('16:14:14', '16:14:14', 0.015383005142211914)
('16:14:14', '16:14:14', 0.03134608268737793)
('16:14:14', '16:14:14', 0.015919923782348633)
('16:14:14', '16:14:14', 0.015887975692749023)
('16:14:14', '16:14:14', 0.01541590690612793)
('16:14:14', '16:14:14', 0.015958070755004883)
('16:14:14', '16:14:14', 0.015365839004516602)
('16:14:14', '16:14:14', 0.015338897705078125)
('16:14:14', '16:14:14', 0.01592397689819336)
('16:14:14', '16:14:14', 0.01588916778564453)
('16:14:14', '16:14:14', 0.015419960021972656)
('16:14:14', '16:14:14', 0.015395164489746094)
('16:14:14', '16:14:14', 0.015437126159667969)
('16:14:14', '16:14:14', 0.015378952026367188)
('16:14:14', '16:14:14', 0.015375137329101562)
('16:14:14', '16:14:14', 0.015874862670898438)
('16:14:14', '16:14:15', 0.015863895416259766)
('16:14:15', '16:14:15', 0.015401124954223633)
('16:14:15', '16:14:15', 0.015434026718139648)
('16:14:15', '16:14:15', 0.015909910202026367)
('16:14:15', '16:14:15', 0.015939950942993164)
('16:14:15', '16:14:15', 0.030826091766357422)
('16:14:15', '16:14:15', 0.01589488983154297)
('16:14:15', '16:14:15', 0.015880823135375977)
('16:14:15', '16:14:15', 0.01534414291381836)
('16:14:15', '16:14:15', 0.015362024307250977)
('16:14:15', '16:14:15', 0.015942096710205078)
('16:14:15', '16:14:15', 0.01594400405883789)
('16:14:15', '16:14:15', 0.015429019927978516)
('16:14:15', '16:14:15', 0.01585698127746582)
('16:14:15', '16:14:15', 0.01541900634765625)
('16:14:15', '16:14:15', 0.01544189453125)
('16:14:15', '16:14:15', 0.015443086624145508)
('16:14:15', '16:14:15', 0.015437841415405273)
('16:14:15', '16:14:15', 0.015419960021972656)
('16:14:15', '16:14:15', 0.01540684700012207)
('16:14:15', '16:14:15', 0.015372037887573242)
('16:14:15', '16:14:15', 0.015872955322265625)
('16:14:15', '16:14:15', 0.01589798927307129)
('16:14:15', '16:14:15', 0.015395879745483398)
('16:14:15', '16:14:15', 0.015488147735595703)
('16:14:15', '16:14:15', 0.01540684700012207)
('16:14:15', '16:14:15', 0.015308141708374023)
('16:14:15', '16:14:15', 0.015382051467895508)
('16:14:15', '16:14:15', 0.01592087745666504)
('16:14:15', '16:14:15', 0.015909910202026367)
('16:14:15', '16:14:15', 0.015501976013183594)
('16:14:15', '16:14:15', 0.01593303680419922)
('16:14:15', '16:14:15', 0.01544499397277832)
('16:14:15', '16:14:15', 0.015915870666503906)
('16:14:15', '16:14:15', 0.015390157699584961)
('16:14:15', '16:14:15', 0.015915870666503906)
('16:14:15', '16:14:15', 0.01590418815612793)
('16:14:15', '16:14:15', 0.015429019927978516)
('16:14:15', '16:14:15', 0.016067028045654297)
('16:14:15', '16:14:15', 0.015457868576049805)
('16:14:15', '16:14:15', 0.015424013137817383)
('16:14:15', '16:14:16', 0.015923023223876953)
('16:14:16', '16:14:16', 0.015421867370605469)
('16:14:16', '16:14:16', 0.015911102294921875)
('16:14:16', '16:14:16', 0.015937089920043945)
('16:14:16', '16:14:16', 0.015916109085083008)
('16:14:16', '16:14:16', 0.015266895294189453)
('16:14:16', '16:14:16', 0.015362977981567383)
('16:14:16', '16:14:16', 0.015465974807739258)
('16:14:16', '16:14:16', 0.015358924865722656)
('16:14:16', '16:14:16', 0.015981197357177734)
('16:14:16', '16:14:16', 0.015906810760498047)
('16:14:16', '16:14:16', 0.015385866165161133)
('16:14:16', '16:14:16', 0.01593804359436035)
('16:14:16', '16:14:16', 0.015441179275512695)
('16:14:16', '16:14:16', 0.015890836715698242)
('16:14:16', '16:14:16', 0.015954017639160156)
('16:14:16', '16:14:16', 0.015925168991088867)
('16:14:16', '16:14:16', 0.01538395881652832)
('16:14:16', '16:14:16', 0.015323162078857422)
('16:14:16', '16:14:16', 0.01589679718017578)
('16:14:16', '16:14:16', 0.01538991928100586)
('16:14:16', '16:14:16', 0.015416860580444336)
('16:14:16', '16:14:16', 0.01587200164794922)
('16:14:16', '16:14:16', 0.015887022018432617)
('16:14:16', '16:14:16', 0.01542806625366211)
('16:14:16', '16:14:16', 0.015451908111572266)
('16:14:16', '16:14:16', 0.015415191650390625)
('16:14:16', '16:14:16', 0.015413045883178711)
('16:14:16', '16:14:16', 0.015381097793579102)
('16:14:16', '16:14:16', 0.015898942947387695)
('16:14:16', '16:14:16', 0.015419960021972656)
('16:14:16', '16:14:16', 0.015455007553100586)
('16:14:16', '16:14:16', 0.015450000762939453)
('16:14:16', '16:14:16', 0.0466310977935791)
('16:14:16', '16:14:16', 0.015539884567260742)
('16:14:16', '16:14:16', 0.01559901237487793)
('16:14:16', '16:14:16', 0.016091108322143555)
